playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SLG
jeterde01,2003,1,NYA,AL,119,482,87,156,25,3,10,52,11,5,43,88,2,13,3,1,10,0.323651452,0.450207469
roberbr01,2003,1,BAL,AL,112,460,65,124,22,4,5,41,23,6,46,58,1,1,4,1,9,0.269565217,0.367391304
penaca01,2003,1,DET,AL,131,452,51,112,21,6,18,50,4,5,53,123,1,6,1,4,6,0.247787611,0.440265487
ortizda01,2003,1,BOS,AL,128,448,79,129,39,2,31,101,0,0,58,83,8,1,0,2,9,0.287946429,0.591517857
konerpa01,2003,1,CHA,AL,137,444,49,104,19,0,18,65,0,0,43,50,7,4,0,4,28,0.234234234,0.398648649
santira01,2003,1,DET,AL,141,444,41,100,18,1,2,29,10,4,33,66,0,10,18,2,9,0.225225225,0.283783784
crispco01,2003,1,CLE,AL,99,414,55,110,15,6,3,27,15,9,23,51,1,0,7,3,4,0.265700483,0.352657005
johnsre02,2003,1,TOR,AL,114,412,79,121,21,2,10,52,5,3,20,67,1,20,1,4,10,0.29368932,0.427184466
dunnad01,2003,1,CIN,NL,116,381,70,82,12,1,27,57,8,2,74,126,8,10,0,4,4,0.215223097,0.464566929
ramirar01,2003,1,PIT,NL,96,375,44,105,25,1,12,67,1,1,25,68,3,7,0,8,17,0.28,0.448
nadyxa01,2003,1,SDN,NL,110,371,50,99,17,1,9,39,6,2,24,74,0,6,2,1,14,0.266846361,0.39083558
phillbr01,2003,1,CLE,AL,112,370,36,77,18,1,6,33,4,5,14,77,0,3,5,1,12,0.208108108,0.310810811
olivomi01,2003,1,CHA,AL,114,317,37,75,19,1,6,27,6,4,19,80,0,4,4,2,3,0.23659306,0.359621451
uribeju01,2003,1,COL,NL,87,316,45,80,19,3,10,33,7,2,17,60,0,3,6,1,3,0.253164557,0.42721519
cabremi01,2003,1,FLO,NL,87,314,39,84,21,3,12,62,0,2,25,84,3,2,4,1,12,0.267515924,0.468152866
reyesjo01,2003,1,NYN,NL,69,274,47,84,12,4,5,32,13,3,13,36,0,0,2,3,1,0.306569343,0.434306569
overbly01,2003,1,ARI,NL,86,254,23,70,20,0,4,28,1,0,35,67,7,2,0,2,8,0.275590551,0.401574803
peraljh01,2003,1,CLE,AL,77,242,24,55,10,1,4,21,1,3,20,65,0,4,2,2,5,0.227272727,0.326446281
figgich01,2003,1,ANA,AL,71,240,34,71,9,4,0,27,13,7,20,38,0,0,6,4,1,0.295833333,0.366666667
ramirar01,2003,2,CHN,NL,63,232,31,60,7,1,15,39,1,1,17,31,0,3,0,3,4,0.25862069,0.49137931
infanom01,2003,1,DET,AL,69,221,24,49,6,1,0,8,6,3,18,37,0,0,3,2,1,0.221719457,0.257918552
mcdonjo03,2003,1,CLE,AL,82,214,21,46,9,1,1,14,3,3,11,31,0,2,4,2,4,0.214953271,0.280373832
bloomwi01,2003,1,SEA,AL,89,196,30,49,7,2,1,14,4,1,19,39,1,1,2,2,6,0.25,0.321428571
martivi01,2003,1,CLE,AL,49,159,15,46,4,0,1,16,1,1,13,21,0,1,0,1,8,0.289308176,0.333333333
ludwiry01,2003,2,CLE,AL,39,136,14,36,7,1,7,26,2,0,8,39,1,0,1,0,1,0.264705882,0.485294118
utleych01,2003,1,PHI,NL,43,134,13,32,10,1,2,21,2,0,11,22,0,6,0,1,3,0.23880597,0.373134328
rossda01,2003,1,LAN,NL,40,124,19,32,7,0,10,18,0,0,13,42,0,2,0,1,4,0.258064516,0.556451613
molinjo01,2003,1,ANA,AL,53,114,12,21,4,0,0,6,0,0,1,26,0,3,4,1,1,0.184210526,0.219298246
morneju01,2003,1,MIN,AL,40,106,14,24,4,0,4,16,0,0,9,30,1,0,0,0,4,0.226415094,0.377358491
cuddymi01,2003,1,MIN,AL,35,102,14,25,1,3,4,8,1,1,12,19,0,0,0,0,6,0.245098039,0.431372549
puntoni01,2003,1,PHI,NL,64,92,14,20,2,0,1,4,2,1,7,22,1,0,0,0,0,0.217391304,0.27173913
scutama01,2003,1,NYN,NL,48,75,10,16,4,0,2,6,2,0,13,14,2,1,1,1,1,0.213333333,0.346666667
victosh01,2003,1,SDN,NL,36,73,8,11,2,0,0,4,7,2,7,17,0,1,1,1,5,0.150684932,0.178082192
wolfra02,2003,1,PHI,NL,33,70,9,14,6,0,0,11,0,0,5,22,0,0,6,1,1,0.2,0.285714286
pennybr01,2003,1,FLO,NL,33,68,3,9,1,1,2,8,0,0,0,27,0,0,5,0,2,0.132352941,0.264705882
peavyja01,2003,1,SDN,NL,32,55,4,4,0,0,0,1,0,0,3,21,0,2,8,0,0,0.072727273,0.072727273
werthja01,2003,1,TOR,AL,26,48,7,10,4,0,2,10,1,0,3,22,0,0,0,0,0,0.208333333,0.416666667
beckejo02,2003,1,FLO,NL,24,46,3,7,2,0,0,3,0,0,1,14,0,0,5,0,1,0.152173913,0.195652174
lairdge01,2003,1,TEX,AL,19,44,9,12,2,1,1,4,0,0,5,11,0,1,0,0,2,0.272727273,0.431818182
willije02,2003,1,SFN,NL,21,37,1,4,1,0,0,1,0,0,0,19,0,0,6,0,0,0.108108108,0.135135135
perezol01,2003,1,SDN,NL,19,33,0,7,0,0,0,4,0,0,1,10,0,0,3,1,1,0.212121212,0.212121212
laneja01,2003,1,HOU,NL,18,27,5,8,2,0,4,10,0,0,0,2,0,0,0,0,0,0.296296296,0.814814815
ludwiry01,2003,1,TEX,AL,8,26,3,4,1,0,0,0,0,0,4,9,0,0,0,0,0,0.153846154,0.192307692
harenda01,2003,1,SLN,NL,15,25,0,2,2,0,0,1,0,0,1,10,0,1,1,0,1,0.08,0.16
barmecl01,2003,1,COL,NL,12,25,2,8,2,0,0,2,0,0,0,10,0,2,0,1,0,0.32,0.4
quinthu01,2003,1,SDN,NL,12,23,1,5,0,0,0,2,0,0,1,6,1,0,0,0,0,0.217391304,0.217391304
rossco01,2003,1,DET,AL,6,19,1,4,1,0,1,5,0,0,1,3,0,1,1,0,0,0.210526316,0.421052632
haranaa01,2003,2,CIN,NL,9,17,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0.058823529,0.058823529
gomesjo01,2003,1,TBA,AL,8,15,1,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0.133333333,0.2
correke01,2003,1,SFN,NL,10,13,1,2,0,0,0,2,0,0,0,6,0,0,1,0,0,0.153846154,0.153846154
weeksri01,2003,1,MIL,NL,7,12,1,2,1,0,0,0,0,0,1,6,0,1,0,0,0,0.166666667,0.25
capuach01,2003,1,ARI,NL,9,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
dejesda01,2003,1,KCA,AL,12,7,0,2,0,1,0,0,0,0,1,2,0,1,1,0,0,0.285714286,0.571428571
burneaj01,2003,1,FLO,NL,4,7,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0.142857143,0.142857143
perezol01,2003,2,PIT,NL,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sabatcc01,2003,1,CLE,AL,31,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5
colonba01,2003,1,CHA,AL,34,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
vogelry01,2003,1,PIT,NL,6,6,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0.166666667,0.166666667
jacksed01,2003,1,LAN,NL,4,6,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
buehrma01,2003,1,CHA,AL,35,6,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0.166666667,0.166666667
affelje01,2003,1,KCA,AL,36,6,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0.333333333,0.333333333
beimejo01,2003,1,PIT,NL,70,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
lopezja02,2003,1,COL,NL,75,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2,0.2
lackejo01,2003,1,ANA,AL,33,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hillko01,2003,1,LAN,NL,3,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0.333333333,0.666666667
lohseky01,2003,1,MIN,AL,33,3,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0.333333333,0.333333333
hudsoti01,2003,1,OAK,AL,34,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.333333333,0.333333333
benoijo01,2003,1,TEX,AL,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suzukic01,2004,1,SEA,AL,161,704,101,262,24,5,8,60,36,11,49,63,19,4,2,3,6,0.372159091,0.454545455
rolliji01,2004,1,PHI,NL,154,657,119,190,43,12,14,73,30,9,57,73,3,3,6,2,4,0.289193303,0.455098935
jeterde01,2004,1,NYA,AL,154,643,111,188,44,1,23,78,23,4,46,99,1,14,16,2,19,0.292379471,0.471228616
roberbr01,2004,1,BAL,AL,159,641,107,175,50,2,4,53,29,12,71,95,1,1,15,6,3,0.27301092,0.375975039
crawfca02,2004,1,TBA,AL,152,626,104,185,26,19,11,55,59,15,35,81,2,1,4,6,2,0.295527157,0.450479233
soriaal01,2004,1,TEX,AL,145,608,77,170,32,4,28,91,18,5,33,121,4,10,0,7,7,0.279605263,0.483552632
cabremi01,2004,1,FLO,NL,160,603,101,177,31,1,33,112,5,2,68,148,5,6,0,8,20,0.293532338,0.512437811
beltrad01,2004,1,LAN,NL,156,598,104,200,32,0,48,121,7,2,53,87,9,2,0,4,15,0.334448161,0.628762542
pujolal01,2004,1,SLN,NL,154,592,133,196,51,2,46,123,5,5,84,52,12,7,0,9,21,0.331081081,0.657094595
ortizda01,2004,1,BOS,AL,150,582,94,175,47,3,41,139,0,0,75,133,8,4,0,8,12,0.300687285,0.603092784
overbly01,2004,1,MIL,NL,159,579,83,174,53,1,16,87,2,1,81,128,9,2,0,6,11,0.300518135,0.478411054
figgich01,2004,1,ANA,AL,148,577,83,171,22,17,5,60,34,13,49,94,0,0,10,2,6,0.296360485,0.419410745
abreubo01,2004,1,PHI,NL,159,574,118,173,47,1,30,105,40,5,127,116,10,5,0,7,5,0.301393728,0.543554007
dunnad01,2004,1,CIN,NL,161,568,105,151,34,0,46,102,6,1,108,195,11,5,0,0,8,0.26584507,0.568661972
konerpa01,2004,1,CHA,AL,155,563,84,156,22,0,41,117,1,0,69,107,5,6,0,5,23,0.277087034,0.534635879
furcara01,2004,1,ATL,NL,143,563,103,157,24,5,14,59,29,6,58,71,4,1,5,5,9,0.278863233,0.413854352
gonzaal02,2004,1,FLO,NL,159,561,67,130,30,3,23,79,3,1,27,126,9,4,3,4,17,0.231729055,0.418894831
ramirar01,2004,1,CHN,NL,145,547,99,174,32,1,36,103,0,2,49,62,6,3,0,7,25,0.31809872,0.577696527
teixema01,2004,1,TEX,AL,145,545,101,153,34,2,38,112,4,1,68,117,12,10,0,2,6,0.280733945,0.559633028
johnsre02,2004,1,TOR,AL,141,537,68,145,25,2,10,61,6,3,28,98,2,12,3,2,17,0.270018622,0.379888268
martivi01,2004,1,CLE,AL,141,520,77,147,38,1,23,108,0,1,60,69,11,5,0,6,16,0.282692308,0.492307692
hunteto01,2004,1,MIN,AL,138,520,79,141,37,0,23,81,21,7,40,101,4,7,0,2,23,0.271153846,0.475
infanom01,2004,1,DET,AL,142,503,69,133,27,9,16,55,13,7,40,112,3,1,7,5,4,0.264413519,0.449304175
chaveen01,2004,1,MON,NL,132,502,65,139,20,6,5,34,32,7,30,40,0,1,12,2,6,0.27689243,0.370517928
uribeju01,2004,1,CHA,AL,134,502,82,142,31,6,23,74,9,11,32,96,1,3,11,5,10,0.282868526,0.505976096
crispco01,2004,1,CLE,AL,139,491,78,146,24,2,15,71,20,13,36,69,4,0,9,2,8,0.297352342,0.446028513
penaca01,2004,1,DET,AL,142,481,89,116,22,4,27,82,7,1,70,146,2,3,2,5,11,0.241164241,0.471933472
ibanera01,2004,1,SEA,AL,123,481,67,146,31,1,16,62,1,2,36,72,5,3,0,4,10,0.303534304,0.471933472
chaveer01,2004,1,OAK,AL,125,475,87,131,20,0,29,77,6,3,95,99,10,3,0,4,21,0.275789474,0.501052632
pierzaj01,2004,1,SFN,NL,131,471,45,128,28,2,11,77,0,1,19,27,4,15,2,3,27,0.271762208,0.409766454
scutama01,2004,1,OAK,AL,137,455,50,124,32,1,7,43,0,0,16,58,1,0,5,1,9,0.272527473,0.393406593
riosal01,2004,1,TOR,AL,111,426,55,122,24,7,1,28,15,3,31,84,0,2,1,0,14,0.286384977,0.382629108
hollima01,2004,1,COL,NL,121,400,65,116,31,3,14,57,3,3,31,86,0,6,1,1,9,0.29,0.4875
dejesda01,2004,1,KCA,AL,96,363,58,104,15,3,7,39,8,11,33,53,0,9,8,0,6,0.286501377,0.402203857
byrdma01,2004,1,PHI,NL,106,346,48,79,13,2,5,33,2,2,22,68,1,7,2,1,10,0.228323699,0.320809249
hairssc01,2004,1,ARI,NL,101,339,39,84,15,6,13,29,3,3,21,88,0,1,2,1,4,0.247787611,0.442477876
cuddymi01,2004,1,MIN,AL,115,339,49,89,22,1,12,45,5,5,37,74,2,3,2,1,8,0.262536873,0.439528024
beltrca01,2004,2,HOU,NL,90,333,70,86,17,7,23,53,28,0,55,57,3,5,2,4,4,0.258258258,0.558558559
larocad01,2004,1,ATL,NL,110,324,45,90,27,1,13,45,0,0,27,78,1,1,2,2,10,0.277777778,0.487654321
werthja01,2004,1,LAN,NL,89,290,56,76,11,3,16,47,4,1,30,85,0,4,1,1,1,0.262068966,0.486206897
morneju01,2004,1,MIN,AL,74,280,39,76,17,0,19,58,0,0,28,54,8,2,0,2,4,0.271428571,0.535714286
utleych01,2004,1,PHI,NL,94,267,36,71,11,2,13,57,4,1,15,40,1,2,1,2,6,0.265917603,0.468164794
beltrca01,2004,1,KCA,AL,69,266,51,74,19,2,15,51,14,3,37,44,7,2,1,3,4,0.278195489,0.533834586
giambja01,2004,1,NYA,AL,80,264,33,55,9,0,12,40,0,1,47,62,1,8,0,3,5,0.208333333,0.378787879
wrighda03,2004,1,NYN,NL,69,263,41,77,17,1,14,40,6,0,14,40,0,3,0,3,7,0.292775665,0.524714829
buckjo01,2004,1,KCA,AL,71,238,36,56,9,0,12,30,1,1,15,79,0,0,4,1,6,0.235294118,0.424369748
reyesjo01,2004,1,NYN,NL,53,220,33,56,16,2,2,14,19,2,5,31,0,0,4,0,1,0.254545455,0.372727273
molinjo01,2004,1,ANA,AL,73,203,26,53,10,2,3,25,4,1,10,52,0,0,5,0,6,0.261083744,0.374384236
bloomwi01,2004,1,SEA,AL,93,188,27,46,10,0,2,18,13,2,10,48,0,0,3,0,2,0.244680851,0.329787234
rossda01,2004,1,LAN,NL,70,165,13,28,3,1,5,15,0,0,15,62,1,5,0,5,3,0.16969697,0.290909091
olivomi01,2004,2,SEA,AL,50,160,25,32,8,2,6,14,2,2,10,55,1,3,0,0,2,0.2,0.3875
uptonbj01,2004,1,TBA,AL,45,159,19,41,8,2,4,12,4,1,15,46,0,1,1,1,1,0.257861635,0.408805031
lairdge01,2004,1,TEX,AL,49,147,20,33,6,0,1,16,0,1,12,35,0,2,4,3,5,0.224489796,0.285714286
olivomi01,2004,1,CHA,AL,46,141,21,38,7,2,7,26,5,4,10,29,1,0,4,1,2,0.269503546,0.496453901
sizemgr01,2004,1,CLE,AL,43,138,15,34,6,2,4,24,2,0,14,34,0,5,0,2,0,0.246376812,0.405797101
laneja01,2004,1,HOU,NL,107,136,21,37,10,2,4,19,1,0,16,33,0,1,1,2,2,0.272058824,0.463235294
molinya01,2004,1,SLN,NL,51,135,12,36,6,0,2,15,0,1,13,20,3,0,2,1,4,0.266666667,0.355555556
mauerjo01,2004,1,MIN,AL,35,107,18,33,8,1,6,17,1,0,11,14,0,1,0,3,1,0.308411215,0.570093458
izturma01,2004,1,MON,NL,32,107,10,22,5,2,1,4,4,0,10,20,1,2,2,0,1,0.205607477,0.317757009
mcdonjo03,2004,1,CLE,AL,66,93,17,19,5,1,2,7,0,0,4,11,0,0,3,0,2,0.204301075,0.344086022
puntoni01,2004,1,MIN,AL,38,91,17,23,0,0,2,12,6,0,12,19,0,0,0,0,2,0.252747253,0.318681319
nadyxa01,2004,1,SDN,NL,34,77,7,19,4,0,3,9,0,0,5,13,0,1,1,0,4,0.246753247,0.415584416
quinthu01,2004,1,SDN,NL,23,72,7,18,3,0,2,10,0,2,5,16,0,0,0,1,5,0.25,0.375
barmecl01,2004,1,COL,NL,20,71,14,20,3,1,2,10,0,1,3,10,0,1,2,0,2,0.281690141,0.436619718
swishni01,2004,1,OAK,AL,20,60,11,15,4,0,2,8,0,0,8,11,0,2,0,1,2,0.25,0.416666667
kubelja01,2004,1,MIN,AL,23,60,10,18,2,0,2,7,1,1,6,9,0,0,0,1,0,0.3,0.433333333
blancan01,2004,1,KCA,AL,19,60,9,19,2,2,0,5,1,2,5,6,0,1,1,0,0,0.316666667,0.416666667
peavyja01,2004,1,SDN,NL,27,59,5,10,1,0,0,3,0,0,4,17,0,0,5,0,1,0.169491525,0.186440678
perezol01,2004,1,PIT,NL,31,58,2,11,0,0,0,0,0,0,4,22,0,0,10,0,0,0.189655172,0.189655172
haranaa01,2004,1,CIN,NL,28,57,1,4,1,0,0,0,0,0,0,33,0,0,4,0,1,0.070175439,0.087719298
dobbsgr01,2004,1,SEA,AL,18,53,4,12,1,0,1,9,0,0,1,14,0,1,0,1,0,0.226415094,0.301886792
quirogu01,2004,1,TOR,AL,17,52,2,11,2,0,0,6,1,0,2,8,0,2,0,1,1,0.211538462,0.25
ludwiry01,2004,1,CLE,AL,15,50,3,11,2,0,2,4,0,0,2,14,0,2,0,0,0,0.22,0.38
pennybr01,2004,1,FLO,NL,21,47,1,3,0,0,0,1,0,0,0,13,0,0,1,0,1,0.063829787,0.063829787
wolfra02,2004,1,PHI,NL,25,45,6,12,2,0,3,8,0,0,1,10,0,0,8,1,1,0.266666667,0.511111111
beckejo02,2004,1,FLO,NL,26,44,2,7,1,0,0,2,0,0,2,18,0,0,9,0,0,0.159090909,0.181818182
gonzaad01,2004,1,TEX,AL,16,42,7,10,3,0,1,7,0,0,2,6,0,0,0,0,0,0.238095238,0.380952381
bautijo02,2004,4,PIT,NL,23,40,1,8,2,0,0,0,0,0,2,18,0,0,1,0,1,0.2,0.25
santira01,2004,1,SEA,AL,19,39,8,7,1,0,0,2,0,0,3,3,0,1,2,0,1,0.179487179,0.205128205
howarry01,2004,1,PHI,NL,19,39,5,11,5,0,2,5,0,0,2,13,0,1,0,0,2,0.282051282,0.564102564
hillko01,2004,1,ARI,NL,13,36,3,9,1,0,1,6,1,0,2,6,1,0,0,0,1,0.25,0.361111111
willije02,2004,1,SFN,NL,22,36,1,5,0,0,0,0,0,1,1,14,0,0,6,0,0,0.138888889,0.138888889
vogelry01,2004,1,PIT,NL,33,31,2,7,2,0,0,3,0,0,2,13,0,0,10,1,1,0.225806452,0.290322581
capuach01,2004,1,MIL,NL,17,30,0,6,2,0,0,2,0,0,1,10,0,1,0,0,0,0.2,0.266666667
burneaj01,2004,1,FLO,NL,20,29,4,4,0,0,0,1,0,0,0,11,0,0,8,0,1,0.137931034,0.137931034
raburry01,2004,1,DET,AL,12,29,4,4,1,0,0,1,1,0,2,15,0,0,0,0,0,0.137931034,0.172413793
murphdo01,2004,1,KCA,AL,7,27,1,5,3,0,0,3,1,0,0,7,0,0,0,0,1,0.185185185,0.296296296
grandcu01,2004,1,DET,AL,9,25,2,6,1,1,0,0,0,0,3,8,0,0,0,0,1,0.24,0.36
bautijo02,2004,3,KCA,AL,13,25,1,5,1,0,0,1,0,0,1,12,0,0,0,0,0,0.2,0.24
willijo03,2004,1,FLO,NL,12,25,2,5,0,0,1,1,0,0,4,8,0,0,0,0,1,0.2,0.32
peraljh01,2004,1,CLE,AL,8,25,2,6,1,0,0,2,0,1,3,6,0,0,0,0,0,0.24,0.28
burnese01,2004,1,PIT,NL,13,23,0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,0,0
phillbr01,2004,1,CLE,AL,6,22,1,4,2,0,0,1,0,2,2,5,0,0,0,0,1,0.181818182,0.272727273
wrighja01,2004,1,COL,NL,14,19,1,1,1,0,0,0,0,0,0,12,0,0,8,0,0,0.052631579,0.105263158
downssc01,2004,1,MON,NL,12,15,1,1,0,0,0,0,0,0,1,7,0,0,6,0,0,0.066666667,0.066666667
gomesjo01,2004,1,TBA,AL,5,14,0,1,0,0,0,1,0,0,1,6,0,0,0,0,0,0.071428571,0.071428571
harenda01,2004,1,SLN,NL,14,12,1,0,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0
bartlja01,2004,1,MIN,AL,8,12,2,1,0,0,0,1,2,0,1,1,0,0,1,0,0,0.083333333,0.083333333
bautijo02,2004,2,TBA,AL,12,12,1,2,0,0,0,1,0,1,3,7,0,0,0,0,0,0.166666667,0.166666667
bautijo02,2004,1,BAL,AL,16,11,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0.272727273,0.272727273
floydga01,2004,1,PHI,NL,6,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
francje01,2004,1,COL,NL,7,10,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
germaju01,2004,1,SDN,NL,7,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
navardi01,2004,1,NYA,AL,5,7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.428571429,0.428571429
benoijo01,2004,1,TEX,AL,28,6,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
arroybr01,2004,1,BOS,AL,32,6,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
delarjo01,2004,1,MIL,NL,5,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
pennybr01,2004,2,LAN,NL,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sabatcc01,2004,1,CLE,AL,30,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.25,0.25
bedarer01,2004,1,BAL,AL,27,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
jacksed01,2004,1,LAN,NL,8,4,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0.25,0.25
riverre01,2004,1,SEA,AL,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hudsoti01,2004,1,OAK,AL,27,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
colonba01,2004,1,ANA,AL,34,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leecl02,2004,1,CLE,AL,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333
lohseky01,2004,1,MIN,AL,35,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
buehrma01,2004,1,CHA,AL,35,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
correke01,2004,1,SFN,NL,12,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.333333333,0.666666667
greinza01,2004,1,KCA,AL,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lackejo01,2004,1,ANA,AL,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lopezja02,2004,1,COL,NL,64,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
reyesjo01,2005,1,NYN,NL,161,696,99,190,24,17,7,58,60,15,27,78,0,2,4,4,7,0.272988506,0.386494253
suzukic01,2005,1,SEA,AL,162,679,111,206,21,12,15,68,33,8,48,66,23,4,2,6,5,0.303387334,0.435935199
rolliji01,2005,1,PHI,NL,158,677,115,196,38,11,12,54,41,6,47,71,8,4,2,2,9,0.289512555,0.431314623
jeterde01,2005,1,NYA,AL,159,654,122,202,25,5,19,70,14,5,77,117,3,11,7,3,15,0.308868502,0.449541284
teixema01,2005,1,TEX,AL,162,644,112,194,41,3,43,144,4,0,72,124,5,11,0,3,18,0.301242236,0.574534161
crawfca02,2005,1,TBA,AL,156,644,101,194,33,15,15,81,46,8,27,84,1,5,5,6,11,0.301242236,0.468944099
figgich01,2005,1,LAA,AL,158,642,113,186,25,10,8,57,62,17,64,101,1,0,9,5,9,0.289719626,0.397196262
sizemgr01,2005,1,CLE,AL,158,640,111,185,37,11,22,81,22,10,52,132,1,7,5,2,17,0.2890625,0.484375
soriaal01,2005,1,TEX,AL,156,637,102,171,43,2,36,104,30,2,33,125,3,7,0,5,6,0.26844584,0.51177394
chaveer01,2005,1,OAK,AL,160,625,92,168,40,1,27,101,6,0,58,129,4,2,0,9,9,0.2688,0.4656
furcara01,2005,1,ATL,NL,154,616,100,175,31,11,12,58,46,10,62,78,3,1,5,5,11,0.284090909,0.428571429
ibanera01,2005,1,SEA,AL,162,614,92,172,32,2,20,89,9,4,71,99,6,2,0,3,12,0.280130293,0.436482085
cabremi01,2005,1,FLO,NL,158,613,106,198,43,2,33,116,1,0,64,125,12,2,0,6,20,0.323001631,0.561174551
beltrad01,2005,1,SEA,AL,156,603,69,154,36,1,19,87,3,1,38,108,6,5,0,4,15,0.255389718,0.412935323
ortizda01,2005,1,BOS,AL,159,601,119,180,40,1,47,148,1,0,102,124,9,1,0,9,13,0.299500832,0.603993344
crispco01,2005,1,CLE,AL,145,594,86,178,42,4,16,69,15,6,44,81,1,0,13,5,7,0.2996633,0.464646465
pujolal01,2005,1,SLN,NL,161,591,129,195,38,2,41,117,16,2,97,65,27,9,0,3,19,0.329949239,0.609137056
abreubo01,2005,1,PHI,NL,162,588,104,168,37,1,24,102,31,9,117,134,15,6,0,8,7,0.285714286,0.474489796
beltrca01,2005,1,NYN,NL,151,582,83,155,34,2,16,78,17,6,56,96,5,2,4,6,9,0.266323024,0.414089347
konerpa01,2005,1,CHA,AL,158,575,98,163,24,0,40,100,0,0,81,109,10,5,0,3,9,0.283478261,0.533913043
wrighda03,2005,1,NYN,NL,160,575,99,176,42,1,27,102,17,7,72,113,2,7,0,3,16,0.306086957,0.523478261
roberbr01,2005,1,BAL,AL,143,561,92,176,45,7,18,73,27,10,67,83,5,3,5,4,6,0.31372549,0.515151515
martivi01,2005,1,CLE,AL,147,547,73,167,33,0,20,80,0,1,63,78,9,5,0,7,16,0.305301645,0.475319927
dunnad01,2005,1,CIN,NL,160,543,107,134,35,2,40,101,4,2,114,168,14,12,0,2,6,0.246777164,0.539594843
utleych01,2005,1,PHI,NL,147,543,93,158,39,6,28,105,16,3,69,109,5,9,0,7,10,0.290976059,0.539594843
overbly01,2005,1,MIL,NL,158,537,80,148,34,1,19,72,1,0,78,98,8,2,1,4,17,0.275605214,0.448789572
canoro01,2005,1,NYA,AL,132,522,78,155,34,4,14,62,1,3,16,68,1,3,7,3,16,0.296934866,0.457854406
laneja01,2005,1,HOU,NL,145,517,65,138,34,4,26,78,6,2,32,105,1,7,0,5,10,0.266924565,0.499032882
peraljh01,2005,1,CLE,AL,141,504,82,147,35,4,24,78,0,2,58,128,3,3,1,4,12,0.291666667,0.51984127
morneju01,2005,1,MIN,AL,141,490,62,117,23,4,22,79,0,2,44,94,8,4,0,5,12,0.23877551,0.436734694
mauerjo01,2005,1,MIN,AL,131,489,61,144,26,2,9,55,13,1,61,64,12,1,0,3,9,0.294478528,0.411042945
uribeju01,2005,1,CHA,AL,146,481,58,121,23,3,16,71,4,6,34,77,0,4,11,10,7,0.251559252,0.411642412
riosal01,2005,1,TOR,AL,146,481,71,126,23,6,10,59,14,9,28,101,1,5,0,5,14,0.261954262,0.397089397
hollima01,2005,1,COL,NL,125,479,68,147,24,7,19,87,14,3,36,79,1,7,0,4,11,0.306889353,0.505219207
